Time: 969.7533316612244
         906194041 function calls (896892143 primitive calls) in 1000.890 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 win.py:48(tzres)
        1    0.000    0.000    0.003    0.003 win.py:8(<module>)
        1    0.000    0.000    0.000    0.000 win32.py:102(GetConsoleScreenBufferInfo)
        1    0.000    0.000    0.000    0.000 win32.py:21(CONSOLE_SCREEN_BUFFER_INFO)
        1    0.000    0.000    0.000    0.000 win32.py:4(<module>)
        3    0.000    0.000    0.000    0.000 windows.py:112(iter_args)
        1    0.000    0.000    0.001    0.001 windows.py:18(<module>)
        1    0.000    0.000    0.000    0.000 windows.py:38(WindowMethodsMixin)
        1    0.000    0.000    0.000    0.000 windows.py:479(Window)
        1    0.000    0.000    0.000    0.000 winterm.py:17(WinStyle)
        1    0.000    0.000    0.001    0.001 winterm.py:2(<module>)
        1    0.000    0.000    0.000    0.000 winterm.py:22(WinTerm)
        1    0.000    0.000    0.000    0.000 winterm.py:24(__init__)
        1    0.000    0.000    0.000    0.000 winterm.py:39(set_attrs)
        1    0.000    0.000    0.000    0.000 winterm.py:6(WinColor)
        1    0.000    0.000    0.000    0.000 wintypes.py:104(_SMALL_RECT)
        1    0.000    0.000    0.000    0.000 wintypes.py:111(_COORD)
        1    0.000    0.000    0.000    0.000 wintypes.py:115(POINT)
        1    0.000    0.000    0.000    0.000 wintypes.py:120(SIZE)
        1    0.000    0.000    0.000    0.000 wintypes.py:128(FILETIME)
        1    0.000    0.000    0.000    0.000 wintypes.py:133(MSG)
        1    0.000    0.000    0.000    0.000 wintypes.py:143(WIN32_FIND_DATAA)
        1    0.000    0.000    0.000    0.000 wintypes.py:155(WIN32_FIND_DATAW)
        1    0.000    0.000    0.001    0.001 wintypes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:20(VARIANT_BOOL)
        1    0.000    0.000    0.000    0.000 wintypes.py:97(RECT)
        1    0.000    0.000    0.000    0.000 wkb.py:2(<module>)
        1    0.000    0.000    0.000    0.000 wkt.py:2(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1104(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1182(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1942(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:313(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:38(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:42(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:5(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:604(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:627(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:727(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:765(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:785(ZipExtFile)
   616152    0.436    0.000    0.436    0.000 {built-in method __new__ of type object at 0x00007FFF9FE0E3F0}
       69    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
   590653    0.251    0.000    0.251    0.000 {built-in method _abc._abc_instancecheck}
       26    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
   173/54    0.000    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_encode}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 {built-in method _csv.writer}
        6    0.010    0.002    0.010    0.002 {built-in method _ctypes.LoadLibrary}
   615189    0.232    0.000    0.232    0.000 {built-in method _ctypes.POINTER}
 41820545    6.540    0.000    6.540    0.000 {built-in method _ctypes.byref}
       42    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
  1230018    1.059    0.000   11.701    0.000 {built-in method _functools.reduce}
        1    0.004    0.004    0.004    0.004 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
      576    0.002    0.000    0.002    0.000 {built-in method _imp._fix_co_filename}
     5493    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
       20    0.003    0.000    0.003    0.000 {built-in method _imp.create_builtin}
    89/88    0.636    0.007    0.643    0.007 {built-in method _imp.create_dynamic}
       20    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
    89/51    0.081    0.001    0.561    0.011 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.extension_suffixes}
      132    0.001    0.000    0.001    0.000 {built-in method _imp.is_builtin}
      748    0.001    0.000    0.001    0.000 {built-in method _imp.is_frozen}
     5493    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
        2    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
       12    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        4    0.214    0.053   21.208    5.302 {built-in method _operator.truediv}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
      105    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      142    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      109    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        4    0.002    0.001    0.002    0.001 {built-in method _ssl.txt2obj}
       26    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
      108    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
      112    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
     1605    0.006    0.000    0.006    0.000 {built-in method _thread.allocate_lock}
     3199    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
        6    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
  1230018    5.961    0.000    5.961    0.000 {built-in method _warnings.warn}
        3    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 {built-in method binascii.a2b_hex}
1417/1404    0.037    0.000    0.159    0.000 {built-in method builtins.__build_class__}
3690491/3690140    5.614    0.000   13.791    0.000 {built-in method builtins.__import__}
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
2152559/922543    1.060    0.000    4.141    0.000 {built-in method builtins.all}
      753    0.001    0.000    0.003    0.000 {built-in method builtins.any}
      541    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      616    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      432    0.040    0.000    0.040    0.000 {built-in method builtins.compile}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       66    0.000    0.000    0.001    0.000 {built-in method builtins.eval}
    918/1    0.007    0.000 1000.892 1000.892 {built-in method builtins.exec}
77280392/76665384    8.783    0.000   68.993    0.000 {built-in method builtins.getattr}
  3690416    0.691    0.000    0.691    0.000 {built-in method builtins.globals}
12568708/10108568    5.329    0.000  198.148    0.000 {built-in method builtins.hasattr}
2890/2288    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
       25    0.000    0.000    0.000    0.000 {built-in method builtins.id}
54572037/54572035    9.222    0.000   12.113    0.000 {built-in method builtins.isinstance}
 27580298    4.302    0.000    4.303    0.000 {built-in method builtins.issubclass}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
9521135/9212800    1.245    0.000    1.338    0.000 {built-in method builtins.len}
  3690049    2.721    0.000    2.721    0.000 {built-in method builtins.locals}
  2460106    0.570    0.000    0.570    0.000 {built-in method builtins.max}
  3076404    1.181    0.000    1.181    0.000 {built-in method builtins.min}
    96/89    0.000    0.000    0.000    0.000 {built-in method builtins.next}
      928    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       83    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
     5440    0.003    0.000    0.004    0.000 {built-in method builtins.setattr}
       28    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       13    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       18    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
   616785    0.413    0.000    0.413    0.000 {built-in method from_bytes}
      146    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.001    0.001    0.001    0.001 {built-in method io.open}
        1    0.000    0.000    0.000    0.000 {built-in method maketrans}
      576    0.111    0.000    0.111    0.000 {built-in method marshal.loads}
  1230016    0.408    0.000    0.408    0.000 {built-in method math.ceil}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
  1230016    0.735    0.000    0.735    0.000 {built-in method math.floor}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        6    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
       15    0.003    0.000    0.003    0.000 {built-in method nt._isdir}
        1    0.000    0.000    0.000    0.000 {built-in method nt.access}
     3732    0.002    0.000    0.002    0.000 {built-in method nt.fspath}
        1    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       76    0.013    0.000    0.013    0.000 {built-in method nt.listdir}
        1    0.001    0.001    0.001    0.001 {built-in method nt.lstat}
        9    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
        1    0.000    0.000    0.000    0.000 {built-in method nt.scandir}
     3309    0.437    0.000    0.437    0.000 {built-in method nt.stat}
   615058    1.044    0.000    1.044    0.000 {built-in method nt.urandom}
       52    0.002    0.000    0.002    0.000 {built-in method numpy.arange}
10696834/10696807   11.130    0.000   21.749    0.000 {built-in method numpy.array}
      298    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
4095053/2798496    7.610    0.000   94.283    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
       12    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
  1537629    2.510    0.000    2.510    0.000 {built-in method numpy.empty}
  4677338    0.483    0.000    0.483    0.000 {built-in method numpy.geterrobj}
  2338669    0.732    0.000    0.732    0.000 {built-in method numpy.seterrobj}
   615010    0.628    0.000    0.628    0.000 {built-in method numpy.zeros}
        2    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_bool_array}
       18    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
       29    0.032    0.001    0.032    0.001 {built-in method pandas._libs.missing.isnaobj}
       39    0.000    0.000    0.000    0.000 {built-in method pandas._libs.writers.word_len}
        4    0.000    0.000    0.000    0.000 {built-in method rasterio._env.get_gdal_config}
       43    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getdefaultencoding}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
       24    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.ConnectRegistry}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
        1    0.000    0.000    0.000    0.000 {fiona._env.get_gdal_release_name}
        1    0.000    0.000    0.000    0.000 {fiona._env.get_gdal_version_tuple}
        1    0.001    0.001    0.001    0.001 {fiona._env.set_proj_data_search_path}
        5    0.000    0.000    0.000    0.000 {function CRS.equals at 0x00000169F3329D38}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x00000169F13E9E58}
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
      277    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       11    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       42    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        5    0.000    0.000    0.000    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
     1203    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
  1260919    0.905    0.000    6.405    0.000 {method 'all' of 'numpy.ndarray' objects}
       16    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
